sites_ID;Class;Order;Family;Subfamily;Tribe;Genus;Species;Species Authors;;Wing size
bor1087;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophon;(Linnaeus, 1758);;48.57
bor1042;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophon;(Linnaeus, 1758);;48.57
bor1012;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophon;(Linnaeus, 1758);;48.57
bor1018;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophon;(Linnaeus, 1758);;48.57
bor1075;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophon;(Linnaeus, 1758);;48.57
bor1089;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophon;(Linnaeus, 1758);;48.57
bor1091;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophon;(Linnaeus, 1758);;48.57
bor1092;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophon;(Linnaeus, 1758);;48.57
bor1093;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophon;(Linnaeus, 1758);;48.57
bor1094;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophon;(Linnaeus, 1758);;48.57
bor1095;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophon;(Linnaeus, 1758);;48.57
bor1096;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophon;(Linnaeus, 1758);;48.57
bor1097;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophon;(Linnaeus, 1758);;48.57
bor1099;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophon;(Linnaeus, 1758);;48.57
bor1100;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophon;(Linnaeus, 1758);;48.57
bor1101;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophon;(Linnaeus, 1758);;48.57
bor1102;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophon;(Linnaeus, 1758);;48.57
bor1103;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophon;(Linnaeus, 1758);;48.57
bor1104;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophon;(Linnaeus, 1758);;48.57
bor1105;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophon;(Linnaeus, 1758);;48.57
bor1106;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophon;(Linnaeus, 1758);;48.57
bor1107;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophon;(Linnaeus, 1758);;48.57
bor1108;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophon;(Linnaeus, 1758);;48.57
bor1112;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophon;(Linnaeus, 1758);;48.57
bor1118;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophon;(Linnaeus, 1758);;48.57
bor1115;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophon;(Linnaeus, 1758);;48.57
bor1117;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophon;(Linnaeus, 1758);;48.57
bor1116;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophon;(Linnaeus, 1758);;48.57
bor1113;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophon;(Linnaeus, 1758);;48.57
bor1121;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophon;(Linnaeus, 1758);;48.57
bor1048;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1001;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1002;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1049;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1050;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1006;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1051;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1057;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1019;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1020;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1046;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1039;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1003;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1011;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1013;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1014;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1015;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1026;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1027;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1028;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1029;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1032;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1033;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1035;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1041;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1047;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1053;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1054;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1055;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1056;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1062;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1063;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1065;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1073;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1074;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1076;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1079;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1080;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1088;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1084;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1085;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1086;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1087;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1018;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1075;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1092;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1093;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1097;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1098;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1099;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1101;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1103;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1110;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1112;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1114;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1115;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1117;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1116;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1119;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1121;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(Hübner, [1814]);;48.57
bor1048;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_meander;(Cramer, 1775);;
bor1019;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_meander;(Cramer, 1775);;
bor1020;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_meander;(Cramer, 1775);;
bor1046;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_meander;(Cramer, 1775);;
bor1013;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_meander;(Cramer, 1775);;
bor1014;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_meander;(Cramer, 1775);;
bor1015;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_meander;(Cramer, 1775);;
bor1022;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_meander;(Cramer, 1775);;
bor1026;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_meander;(Cramer, 1775);;
bor1027;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_meander;(Cramer, 1775);;
bor1029;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_meander;(Cramer, 1775);;
bor1030;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_meander;(Cramer, 1775);;
bor1032;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_meander;(Cramer, 1775);;
bor1041;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_meander;(Cramer, 1775);;
bor1012;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_meander;(Cramer, 1775);;
bor1018;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_meander;(Cramer, 1775);;
bor1049;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Archeuptychia;Archeuptychia_cluena;(Drury, 1782);;25.09
bor1019;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Archeuptychia;Archeuptychia_cluena;(Drury, 1782);;25.09
bor1020;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Archeuptychia;Archeuptychia_cluena;(Drury, 1782);;25.09
bor1039;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Archeuptychia;Archeuptychia_cluena;(Drury, 1782);;25.09
bor1026;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Archeuptychia;Archeuptychia_cluena;(Drury, 1782);;25.09
bor1027;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Archeuptychia;Archeuptychia_cluena;(Drury, 1782);;25.09
bor1028;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Archeuptychia;Archeuptychia_cluena;(Drury, 1782);;25.09
bor1029;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Archeuptychia;Archeuptychia_cluena;(Drury, 1782);;25.09
bor1031;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Archeuptychia;Archeuptychia_cluena;(Drury, 1782);;25.09
bor1032;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Archeuptychia;Archeuptychia_cluena;(Drury, 1782);;25.09
bor1033;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Archeuptychia;Archeuptychia_cluena;(Drury, 1782);;25.09
bor1034;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Archeuptychia;Archeuptychia_cluena;(Drury, 1782);;25.09
bor1035;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Archeuptychia;Archeuptychia_cluena;(Drury, 1782);;25.09
bor1036;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Archeuptychia;Archeuptychia_cluena;(Drury, 1782);;25.09
bor1041;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Archeuptychia;Archeuptychia_cluena;(Drury, 1782);;25.09
bor1069;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Archeuptychia;Archeuptychia_cluena;(Drury, 1782);;25.09
bor1077;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Archeuptychia;Archeuptychia_cluena;(Drury, 1782);;25.09
bor1078;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Archeuptychia;Archeuptychia_cluena;(Drury, 1782);;25.09
bor1080;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Archeuptychia;Archeuptychia_cluena;(Drury, 1782);;25.09
bor1081;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Archeuptychia;Archeuptychia_cluena;(Drury, 1782);;25.09
bor1018;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Archeuptychia;Archeuptychia_cluena;(Drury, 1782);;25.09
bor1048;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Atlanteuptychia;Atlanteuptychia_ernestina;(Weymer, 1911);;18.87
bor1049;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Atlanteuptychia;Atlanteuptychia_ernestina;(Weymer, 1911);;18.87
bor1050;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Atlanteuptychia;Atlanteuptychia_ernestina;(Weymer, 1911);;18.87
bor1020;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Atlanteuptychia;Atlanteuptychia_ernestina;(Weymer, 1911);;18.87
bor1046;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Atlanteuptychia;Atlanteuptychia_ernestina;(Weymer, 1911);;18.87
bor1026;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Atlanteuptychia;Atlanteuptychia_ernestina;(Weymer, 1911);;18.87
bor1032;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Atlanteuptychia;Atlanteuptychia_ernestina;(Weymer, 1911);;18.87
bor1054;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Atlanteuptychia;Atlanteuptychia_ernestina;(Weymer, 1911);;18.87
bor1073;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Atlanteuptychia;Atlanteuptychia_ernestina;(Weymer, 1911);;18.87
bor1018;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Atlanteuptychia;Atlanteuptychia_ernestina;(Weymer, 1911);;18.87
bor1048;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1001;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1002;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1049;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1050;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1006;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1051;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1057;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1019;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1046;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1039;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1003;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1004;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1007;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1008;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1009;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1010;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1011;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1013;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1014;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1022;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1025;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1026;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1027;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1028;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1029;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1030;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1031;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1032;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1033;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1034;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1035;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1036;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1037;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1038;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1041;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1044;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1047;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1052;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1053;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1054;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1055;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1058;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1059;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1060;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1063;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1064;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1065;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1066;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1067;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
bor1069;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;30.74
